,L19,K18,K20,K21,K22,K23,K24,L18,L20,L22,L23,L24
ENSG00000131143,2.802624827839215,2.575737349415911,2.474043940624811,2.5152239405161234,2.569175139439375,2.400171104458856,2.6417165385060017,3.0593041447743046,2.357509040624609,2.3899099578838325,2.52453981912366,2.7430880578430834
ENSG00000089280,2.802624827839215,2.575737349415911,2.6676981382593183,2.6124671189800597,2.543190405480363,2.635410635990984,2.6417165385060017,2.512629859981917,2.46912946878017,2.633999028124849,2.1429739875864713,2.2648922817713473
ENSG00000140264,2.948073374270822,2.3234083897541575,2.3780002761768846,2.286745295574031,2.569175139439375,2.5078249647487114,2.777225034711668,2.3906111973878614,2.660768027301299,2.6940405281771143,2.725066318478856,2.5850391335367315
ENSG00000182774,2.948073374270822,2.237844480489275,2.5333033333053905,2.5810917995152556,2.6433082116704965,2.4732122481056007,2.698141833108658,2.7500909717211823,2.4332893758783753,2.2638000906198137,2.6439956112558414,2.618710534352989
ENSG00000113739,3.16613050813522,2.1921506495547103,2.716775940955567,2.407495785414708,2.1242925117363263,2.2358274587022238,2.5819160339040934,2.621366007236285,2.186185368429446,2.010182736337264,2.23182262274412,2.7430880578430834
ENSG00000102172,2.107503065452638,2.4752802358783286,2.7635573743840522,2.6124671189800597,2.8177138049582915,2.541279613375632,2.5506189826556342,2.550204395372618,2.660768027301299,2.57012096752114,2.6439956112558414,2.355036873054606
ENSG00000173113,2.9206270209924448,2.4752802358783286,2.561666144113193,2.6724105143736083,2.3712725232030567,2.1422751328062524,2.377503201642617,2.7500909717211823,2.2318456026278404,2.633999028124849,2.4923049572694453,2.310979989596351
ENSG00000117724,2.6323604217819225,2.1921506495547103,2.474043940624811,1.930830344291886,2.272788141645822,2.321371593285265,2.4146070144300196,2.6877983255710634,2.3173505810482693,2.307627738230357,2.6154426365680328,2.799918947993123
ENSG00000123689,2.0427009719032965,2.6670176938547527,2.6925380882358243,2.5152239405161234,2.7768803905771393,3.0064102319601194,2.777225034711668,3.0593041447743046,2.6312714529933126,2.8042832942188514,2.3518466217727236,2.827167402349966
ENSG00000139644,2.802624827839215,2.5433601178299035,2.474043940624811,2.2430221021591006,2.306705447766514,2.748544656607301,2.4146070144300196,2.4735881719599386,2.5695324075894197,2.2179631828300193,2.458996299356103,2.5501943451663167
ENSG00000170889,2.802624827839215,2.575737349415911,2.9119464893927844,2.642887900778712,2.594501732522419,2.573651184717234,2.850509839690172,2.550204395372618,2.2318456026278404,2.3899099578838325,2.8920205628863487,2.5501943451663167
ENSG00000245910,2.107503065452638,2.7235481185240866,2.716775940955567,2.6724105143736083,2.7123228360482607,2.573651184717234,2.777225034711668,2.621366007236285,2.600878318353956,2.6940405281771143,2.4923049572694453,2.310979989596351
ENSG00000062716,3.0008045709488727,2.7235481185240866,2.504112532204275,2.2430221021591006,2.1635343131468123,2.091998132746573,2.450383245780447,2.7194296169635117,2.2755117012436177,2.5365836212265225,2.1429739875864713,2.4377231158084465
ENSG00000158417,2.2799772958559092,2.6956823141251833,2.6160868313177863,2.5152239405161234,2.7123228360482607,2.400171104458856,2.450383245780447,2.6877983255710634,2.2755117012436177,2.8551585765484395,2.52453981912366,2.771907167359592
ENSG00000088247,2.668811590697051,2.607099088779856,2.3084307176663823,2.6124671189800597,2.1635343131468123,2.5078249647487114,2.612263232158015,2.512629859981917,2.357509040624609,2.5365836212265225,2.424539833020816,2.8536930307952515
ENSG00000088986,2.737954789145426,2.7235481185240866,2.3780002761768846,2.480588203904193,2.569175139439375,2.6050076133284232,2.6703271097572476,2.30012091338035,2.5695324075894197,2.57012096752114,2.4923049572694453,2.355036873054606
ENSG00000113810,2.594530136271819,2.3635928341253156,2.8082477630973037,2.548700093862512,2.6668462973521585,2.541279613375632,2.450383245780447,2.5864180646632224,2.5695324075894197,2.6940405281771143,2.586050366440419,2.2648922817713473
ENSG00000130826,1.7310111519282299,2.8994893135385644,2.5333033333053905,3.218956670513696,2.3712725232030567,2.0390589173447244,2.450383245780447,2.2006200062055243,2.600878318353956,2.8796574169684797,2.52453981912366,2.771907167359592
ENSG00000198258,2.427034324518692,2.3234083897541575,2.58924664344096,2.642887900778712,2.402057160827084,2.0390589173447244,2.4849236252669216,2.2006200062055243,2.5695324075894197,2.307627738230357,2.6154426365680328,2.1658092401381523
ENSG00000106028,2.514284994569395,2.402224678457943,2.740440195542114,2.3688433321431077,2.4609213933648286,2.573651184717234,2.8965431196651212,2.808729741696889,2.46912946878017,2.633999028124849,2.6154426365680328,2.827167402349966
ENSG00000057019,2.9206270209924448,2.4394194481713662,2.7635573743840522,2.993177218343412,2.8177138049582915,2.1901449017481576,2.8965431196651212,2.7194296169635117,2.3173505810482693,2.777840926868859,2.5557679616712456,2.3972343779226857
ENSG00000175606,2.1683601934841255,2.7235481185240866,2.5333033333053905,2.904965403891001,2.837521806261533,2.573651184717234,2.918788751107351,3.036890174616039,2.9381904682658257,2.777840926868859,2.458996299356103,2.5850391335367315
ENSG00000242299,2.594530136271819,2.4752802358783286,2.58924664344096,2.480588203904193,2.9130489003700903,2.400171104458856,2.5183106919722986,2.512629859981917,2.46912946878017,2.8551585765484395,2.3518466217727236,2.7134136987754056
ENSG00000147065,2.974786504736343,2.3234083897541575,2.561666144113193,2.7560834571115813,2.4891031475459164,2.091998132746573,2.612263232158015,2.5864180646632224,2.6312714529933126,2.7506803259476897,2.6154426365680328,2.7134136987754056
ENSG00000142669,3.16613050813522,2.3234083897541575,2.740440195542114,2.5810917995152556,2.3395100083940124,2.437358404176848,2.3389694701390287,2.30012091338035,2.2755117012436177,2.633999028124849,2.458996299356103,2.5850391335367315
ENSG00000075618,2.6323604217819225,2.1921506495547103,1.6065930841805272,2.6124671189800597,1.9498346809529956,2.3615473185118185,2.4146070144300196,2.2006200062055243,2.5037293698610474,2.2179631828300193,1.518277526155389,2.4377231158084465
ENSG00000125356,2.514284994569395,2.4394194481713662,2.411050429330403,2.5810917995152556,2.6192027015985198,2.8006479133077216,2.4146070144300196,2.7500909717211823,2.46912946878017,2.57012096752114,2.6439956112558414,2.651285006794952
ENSG00000171345,3.0008045709488727,2.5098994237939567,2.786152201823179,2.548700093862512,2.7123228360482607,2.748544656607301,2.850509839690172,2.7194296169635117,2.600878318353956,2.903570388708615,2.725066318478856,2.953273766258278
ENSG00000137309,3.208747264400502,2.3234083897541575,2.58924664344096,2.5152239405161234,2.6192027015985198,2.6050076133284232,2.450383245780447,2.4735881719599386,2.46912946878017,2.777840926868859,2.3518466217727236,2.799918947993123
ENSG00000167283,3.208747264400502,2.852298060341074,2.343820365390428,2.480588203904193,2.4891031475459164,2.437358404176848,2.698141833108658,2.30012091338035,2.5695324075894197,2.010182736337264,2.1883847407670785,2.4766361088478366
ENSG00000188229,2.8334562614958463,2.777053120265385,2.3780002761768846,2.407495785414708,2.837521806261533,2.3615473185118185,2.450383245780447,2.8368081454565233,2.6894194240360836,2.4659335279454395,2.6987663147922025,2.1123251335497333
ENSG00000131711,3.0008045709488727,2.3234083897541575,2.3780002761768846,2.480588203904193,2.4891031475459164,1.9831597120317919,2.450383245780447,2.512629859981917,2.357509040624609,2.5018823743265663,2.3888536198814205,2.51409142634444
ENSG00000150093,2.1683601934841255,2.575737349415911,2.9119464893927844,2.7560834571115813,2.6192027015985198,2.4732122481056007,2.5183106919722986,2.512629859981917,2.7707546922849677,2.4286440169052654,2.273451942724104,2.51409142634444
ENSG00000119707,2.331436917435831,2.1921506495547103,2.411050429330403,2.548700093862512,2.6192027015985198,2.400171104458856,2.377503201642617,2.655133721606753,2.4332893758783753,2.57012096752114,1.678298762005222,2.216577440434282
ENSG00000112081,2.948073374270822,2.575737349415911,2.6925380882358243,1.990107657178856,2.7343083631181453,2.4732122481056007,2.826673365708216,2.550204395372618,2.46912946878017,2.5365836212265225,2.586050366440419,2.4766361088478366
ENSG00000142534,3.0750281077322423,2.6670176938547527,2.3780002761768846,2.3688433321431077,2.7343083631181453,2.5078249647487114,2.7252037884422164,2.512629859981917,2.2318456026278404,2.6025699619576055,2.8470944229269297,2.51409142634444
ENSG00000150753,2.8334562614958463,2.575737349415911,2.6160868313177863,2.548700093862512,2.543190405480363,2.9201387180356875,2.4849236252669216,2.3463892677860945,2.5037293698610474,2.7506803259476897,2.8470944229269297,2.355036873054606
ENSG00000232573,2.668811590697051,2.6375071041031664,2.6422254137152157,2.7560834571115813,2.569175139439375,2.541279613375632,2.918788751107351,2.655133721606753,2.5037293698610474,2.83004443729166,2.586050366440419,2.618710534352989
ENSG00000091527,1.9734067897125138,2.5433601178299035,2.871747989546618,2.7010864788227886,2.6668462973521585,2.7214383187552693,2.98270213876476,2.6877983255710634,2.5037293698610474,2.7506803259476897,2.5557679616712456,2.618710534352989
ENSG00000119888,0.9356174748518671,2.6956823141251833,2.561666144113193,2.7560834571115813,2.6433082116704965,2.8006479133077216,2.777225034711668,2.621366007236285,2.7707546922849677,2.8042832942188514,2.725066318478856,2.4766361088478366
ENSG00000160789,3.121616405280421,2.2815413039138033,2.3084307176663823,2.407495785414708,2.3712725232030567,2.1901449017481576,2.2988911735497113,2.621366007236285,2.6312714529933126,2.6940405281771143,2.273451942724104,2.310979989596351
ENSG00000135046,2.863365480195755,2.1921506495547103,2.233656923895541,2.3286365883076603,2.1635343131468123,1.8610122159763443,2.5819160339040934,2.3906111973878614,1.9201427234859767,2.1699238987176406,2.1883847407670785,2.3972343779226857
ENSG00000127022,3.026162828072709,1.7957288061295562,2.6676981382593183,2.5810917995152556,2.594501732522419,2.1422751328062524,2.7252037884422164,2.7500909717211823,2.537172046072884,2.4286440169052654,2.23182262274412,2.355036873054606
ENSG00000105323,3.098593540657302,2.402224678457943,2.6160868313177863,2.5152239405161234,2.9130489003700903,2.091998132746573,2.2988911735497113,2.3906111973878614,2.46912946878017,2.6025699619576055,2.313417301323406,2.1123251335497333
ENSG00000149806,3.0008045709488727,2.402224678457943,2.443043125794571,2.3286365883076603,2.543190405480363,2.3615473185118185,2.7515526496981417,2.512629859981917,2.2318456026278404,2.4659335279454395,2.4923049572694453,2.4766361088478366
ENSG00000125835,2.7708124941572883,2.3635928341253156,2.6422254137152157,2.548700093862512,2.6433082116704965,2.279513972092734,2.3389694701390287,2.4329600851712296,2.5695324075894197,2.5018823743265663,2.6439956112558414,2.5850391335367315
ENSG00000165502,2.863365480195755,2.5433601178299035,2.109837608537983,2.3688433321431077,2.306705447766514,2.6050076133284232,2.777225034711668,2.6877983255710634,2.600878318353956,2.7227613818077376,2.424539833020816,2.651285006794952
ENSG00000213315,2.668811590697051,2.402224678457943,2.443043125794571,2.1493856197134464,2.4891031475459164,2.400171104458856,2.4146070144300196,2.2006200062055243,2.4332893758783753,2.777840926868859,2.6439956112558414,2.2648922817713473
ENSG00000106263,1.9734067897125138,2.402224678457943,2.1940631569040283,2.407495785414708,2.6433082116704965,2.573651184717234,2.8022548112557626,2.6877983255710634,2.6894194240360836,2.664470333196366,2.5557679616712456,2.3972343779226857
ENSG00000105971,1.9734067897125138,2.2815413039138033,2.504112532204275,2.904965403891001,2.7123228360482607,2.321371593285265,2.377503201642617,2.8368081454565233,2.744371209321778,2.5018823743265663,2.424539833020816,2.4766361088478366
ENSG00000149925,2.2799772958559092,2.144268500868506,2.6160868313177863,2.642887900778712,2.4891031475459164,2.8740412356547638,2.450383245780447,2.5864180646632224,2.46912946878017,2.633999028124849,2.725066318478856,2.4377231158084465
